date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,EP%,wEP/C,vEP,ST_ba,ST_slg,ST_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,SV_ba,SV_slg,SV_whiff,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff
2024-08-05,746038,Single,single,False,681146,607259,Jonah Bride,Nick Martinez,0,d137fbda-bdf5-4914-82c3-0f4efee5c9e0,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.62,3.27,104.1,109.0,100.0,108.0,0.786,7.16,1.12,8.88,0.95,0.9,0.257,0.388,0.202,0.232,0.437,112.0,115.0,120.0,113.0,103.0,105.0,93.0,111.0,110.0,85.0,102.0,94.0,102.0,109.0,109.0,0.15,0.241,0.072,0.122,0.208,1.23,0.6,-1.19,-1.52,0.51,92.6,80.2,92.0,85.0,81.1,0.202,0.313,0.202,0.261,0.478,0.391,0.227,0.361,0.401,0.246,0.377,0.078,97.0,109.0,104.0,0.207,0.48,88.9,0.319,0.489,0.129,0.323,0.581,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-05,746038,Pop Out,field_out,True,681146,607259,Jonah Bride,Nick Martinez,0,f2c97203-daf4-442f-b04b-c46260b07b61,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.62,3.27,104.1,109.0,100.0,108.0,0.786,7.16,1.12,8.88,0.95,0.9,0.257,0.388,0.202,0.232,0.437,112.0,115.0,120.0,113.0,103.0,105.0,93.0,111.0,110.0,85.0,102.0,94.0,102.0,109.0,109.0,0.15,0.241,0.072,0.122,0.208,1.23,0.6,-1.19,-1.52,0.51,92.6,80.2,92.0,85.0,81.1,0.202,0.313,0.202,0.261,0.478,0.391,0.227,0.361,0.401,0.246,0.377,0.078,97.0,109.0,104.0,0.207,0.48,88.9,0.319,0.489,0.129,0.323,0.581,0.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-05,746038,Groundout,field_out,True,681146,596001,Jonah Bride,Jakob Junis,0,d4ee973d-fc19-44e7-999c-82e5e2070b97,596001.0,jakobjunis,Junis,Right,Jakob Junis,- - -,3.19,4.23,42.1,107.0,99.0,108.0,0.748,7.02,1.28,7.87,1.28,1.0,0.272,0.408,0.096,0.272,0.508,90.0,98.0,103.0,,,,79.0,111.0,101.0,78.0,109.0,101.0,121.0,107.0,116.0,0.362,0.072,0.467,,0.094,0.45,0.78,2.21,,-4.67,92.9,86.3,92.2,82.9,,0.222,0.222,0.286,0.159,0.29,0.333,0.278,0.833,0.269,0.31,0.431,0.2,97.0,119.0,106.0,0.005,0.91,89.0,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-05,746038,Single,single,False,681146,596001,Jonah Bride,Jakob Junis,1,5a9cae9b-8644-4cd8-8f04-31d7dfae4f97,596001.0,jakobjunis,Junis,Right,Jakob Junis,- - -,3.19,4.23,42.1,107.0,99.0,108.0,0.748,7.02,1.28,7.87,1.28,1.0,0.272,0.408,0.096,0.272,0.508,90.0,98.0,103.0,,,,79.0,111.0,101.0,78.0,109.0,101.0,121.0,107.0,116.0,0.362,0.072,0.467,,0.094,0.45,0.78,2.21,,-4.67,92.9,86.3,92.2,82.9,,0.222,0.222,0.286,0.159,0.29,0.333,0.278,0.833,0.269,0.31,0.431,0.2,97.0,119.0,106.0,0.005,0.91,89.0,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-05,746038,Walk,walk,False,681146,458677,Jonah Bride,Justin Wilson,0,1c793c8a-6d31-428b-a6a0-77e57850cc70,458677.0,justinwilson,Wilson,Left,Justin Wilson,CIN,4.66,3.18,38.2,103.0,105.0,104.0,0.765,10.71,1.86,9.31,1.4,0.86,0.391,0.327,0.218,0.336,0.457,,,,,,,102.0,104.0,104.0,,,,130.0,107.0,109.0,,0.498,0.248,,,-1.53,,0.25,,,95.3,,,88.3,,0.309,0.544,0.299,0.2,0.289,0.392,,,,,,,88.0,103.0,102.0,0.242,2.4,92.1,0.25,0.375,0.151,,,,44.0,61.0,88.0,0.012,2.12,86.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-06,746033,Fielders Choice Out,fielders_choice_out,True,681146,666157,Jonah Bride,Nick Lodolo,1,e236d89e-6a9d-4ea8-8b12-141fd9a9c605,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.78,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,90.0,94.0,101.0,119.0,103.0,97.0,111.0,97.0,93.0,,,,0.133,0.43,,0.273,0.164,0.14,1.03,,-0.74,-0.17,94.1,88.1,94.1,,81.7,0.241,0.407,0.23,,,,0.232,0.39,0.259,0.234,0.453,0.167,,,,,,,,,,0.217,0.302,0.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-06,746033,Walk,walk,False,681146,666157,Jonah Bride,Nick Lodolo,0,2faf8168-eed4-4acd-a8b9-ff9042bceebf,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.78,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,90.0,94.0,101.0,119.0,103.0,97.0,111.0,97.0,93.0,,,,0.133,0.43,,0.273,0.164,0.14,1.03,,-0.74,-0.17,94.1,88.1,94.1,,81.7,0.241,0.407,0.23,,,,0.232,0.39,0.259,0.234,0.453,0.167,,,,,,,,,,0.217,0.302,0.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-06,746033,Hit By Pitch,hit_by_pitch,False,681146,666157,Jonah Bride,Nick Lodolo,0,feed6a7d-791d-49a1-a555-ed3e45890959,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.78,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,90.0,94.0,101.0,119.0,103.0,97.0,111.0,97.0,93.0,,,,0.133,0.43,,0.273,0.164,0.14,1.03,,-0.74,-0.17,94.1,88.1,94.1,,81.7,0.241,0.407,0.23,,,,0.232,0.39,0.259,0.234,0.453,0.167,,,,,,,,,,0.217,0.302,0.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-06,746033,Walk,walk,False,681146,691172,Jonah Bride,Yosver Zulueta,1,1b60a2c7-edf6-4c4a-8246-012991ac7c70,691172.0,yosverzulueta,Zulueta,Right,Yosver Zulueta,CIN,3.09,3.57,11.2,94.0,91.0,95.0,0.861,8.49,3.86,6.94,0.0,2.38,0.226,0.323,0.129,0.323,0.411,94.0,91.0,92.0,,,,95.0,96.0,70.0,81.0,88.0,85.0,117.0,108.0,125.0,0.665,0.016,0.308,,0.011,-2.75,1.52,0.52,,8.21,95.8,90.4,96.6,87.6,,,,,0.231,0.308,0.294,,,,0.227,0.318,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167,0.167,0.333,,,,,,,,,,,,,,,
2024-08-07,746031,Single,single,False,681146,671096,Jonah Bride,Andrew Abbott,0,9b1ba661-8339-4278-bdd3-21a43b4071bc,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,,,,125.0,106.0,112.0,,0.535,0.186,0.115,0.163,-0.23,,0.52,-1.59,0.23,92.8,84.8,,82.9,80.8,0.254,0.451,0.194,,,,0.214,0.429,0.273,,,,,,,,,,,,,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,0.188,0.305,0.286,,,,,,,,,,,,,,,
2024-08-07,746031,Single,single,False,681146,671096,Jonah Bride,Andrew Abbott,0,40d38a11-f333-4d2a-9f1b-8e08165ebe00,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,,,,125.0,106.0,112.0,,0.535,0.186,0.115,0.163,-0.23,,0.52,-1.59,0.23,92.8,84.8,,82.9,80.8,0.254,0.451,0.194,,,,0.214,0.429,0.273,,,,,,,,,,,,,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,0.188,0.305,0.286,,,,,,,,,,,,,,,
2024-08-07,746031,Strikeout,strikeout,True,681146,671096,Jonah Bride,Andrew Abbott,0,9200f2e8-854c-4ea7-8df9-ed3d3ad96495,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,,,,125.0,106.0,112.0,,0.535,0.186,0.115,0.163,-0.23,,0.52,-1.59,0.23,92.8,84.8,,82.9,80.8,0.254,0.451,0.194,,,,0.214,0.429,0.273,,,,,,,,,,,,,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,0.188,0.305,0.286,,,,,,,,,,,,,,,
2024-08-07,746031,Flyout,field_out,True,681146,458677,Jonah Bride,Justin Wilson,0,a7626bad-019b-4317-b6a9-479b84b2cbed,458677.0,justinwilson,Wilson,Left,Justin Wilson,CIN,4.66,3.18,38.2,103.0,105.0,104.0,0.765,10.71,1.86,9.31,1.4,0.86,0.391,0.327,0.218,0.336,0.457,,,,,,,102.0,104.0,104.0,,,,130.0,107.0,109.0,,0.498,0.248,,,-1.53,,0.25,,,95.3,,,88.3,,0.309,0.544,0.299,0.2,0.289,0.392,,,,,,,88.0,103.0,102.0,0.242,2.4,92.1,0.25,0.375,0.151,,,,44.0,61.0,88.0,0.012,2.12,86.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-08,746030,Groundout,field_out,True,681146,668881,Jonah Bride,Hunter Greene,1,bf2245fe-0967-4b56-aca6-54f5ed2425fa,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.97,143.1,99.0,124.0,104.0,0.745,10.17,3.33,5.84,0.69,0.72,0.281,0.395,0.198,0.269,0.43,,,,117.0,97.0,100.0,124.0,102.0,105.0,,,,125.0,96.0,103.0,,0.553,0.346,0.017,,1.63,,0.49,-1.98,,97.6,,,86.8,80.6,0.186,0.268,0.246,0.168,0.312,0.386,,,,,,,,,,,,,,,,0.25,1.0,0.125,122.0,90.0,104.0,0.084,-0.93,87.0,0.257,0.429,0.287,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-08,746030,Single,single,False,681146,668881,Jonah Bride,Hunter Greene,0,8aaa388e-afce-4b1a-aa7e-c4171220fa8f,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.97,143.1,99.0,124.0,104.0,0.745,10.17,3.33,5.84,0.69,0.72,0.281,0.395,0.198,0.269,0.43,,,,117.0,97.0,100.0,124.0,102.0,105.0,,,,125.0,96.0,103.0,,0.553,0.346,0.017,,1.63,,0.49,-1.98,,97.6,,,86.8,80.6,0.186,0.268,0.246,0.168,0.312,0.386,,,,,,,,,,,,,,,,0.25,1.0,0.125,122.0,90.0,104.0,0.084,-0.93,87.0,0.257,0.429,0.287,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-08,746030,Flyout,field_out,True,681146,668881,Jonah Bride,Hunter Greene,0,da8ffe7d-d74f-4589-ad07-43ec06163a73,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.97,143.1,99.0,124.0,104.0,0.745,10.17,3.33,5.84,0.69,0.72,0.281,0.395,0.198,0.269,0.43,,,,117.0,97.0,100.0,124.0,102.0,105.0,,,,125.0,96.0,103.0,,0.553,0.346,0.017,,1.63,,0.49,-1.98,,97.6,,,86.8,80.6,0.186,0.268,0.246,0.168,0.312,0.386,,,,,,,,,,,,,,,,0.25,1.0,0.125,122.0,90.0,104.0,0.084,-0.93,87.0,0.257,0.429,0.287,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-08,746030,Pop Out,field_out,True,681146,663574,Jonah Bride,Tony Santillan,1,7a48d79a-e3a5-4e11-bc63-9a0fc659e87c,663574.0,tonysantillan,Santillan,Right,Tony Santillan,CIN,2.55,2.14,17.2,110.0,113.0,109.0,0.748,13.75,2.55,5.09,1.53,1.06,0.4,0.25,0.125,0.275,0.505,76.0,156.0,148.0,,,,106.0,114.0,107.0,,,,124.0,101.0,111.0,,0.607,0.386,,0.007,1.48,,1.25,,12.52,97.3,91.8,,86.8,,0.146,0.366,0.327,0.16,0.16,0.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-08,746030,Strikeout,strikeout,True,681146,571656,Jonah Bride,Buck Farmer,0,b31f3b35-1fd2-4164-85f1-26017491177a,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,2.52,3.97,60.2,98.0,92.0,99.0,0.769,8.46,3.71,6.53,0.89,0.84,0.224,0.442,0.194,0.279,0.391,108.0,104.0,109.0,,,,53.0,93.0,80.0,74.0,94.0,91.0,119.0,101.0,111.0,0.234,0.214,0.336,,0.216,0.75,1.97,1.47,,-1.02,92.7,86.7,92.5,82.2,,0.182,0.364,0.155,0.136,0.318,0.366,0.275,0.392,0.319,0.228,0.351,0.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-09,746032,Walk,walk,False,681146,527048,Jonah Bride,Martín Pérez,0,2614c31c-c63e-4c17-a946-90fff85afe61,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.6,5.56,109.2,103.0,72.0,95.0,0.815,7.14,3.2,10.42,1.56,1.25,0.185,0.474,0.156,0.313,0.408,73.0,107.0,97.0,71.0,101.0,97.0,56.0,94.0,91.0,77.0,102.0,95.0,70.0,111.0,119.0,0.344,0.055,0.001,0.146,0.221,-7.02,0.39,-50.92,1.47,-2.37,91.5,83.4,90.9,82.8,78.1,0.429,0.762,0.024,,,,0.306,0.519,0.352,0.28,0.404,0.101,68.0,102.0,93.0,0.234,-0.81,88.2,0.292,0.64,0.198,0.228,0.246,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-09,746032,Home Run,home_run,False,681146,527048,Jonah Bride,Martín Pérez,0,5b770221-7e7a-41c2-a0c5-c18193427e6e,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.6,5.56,109.2,103.0,72.0,95.0,0.815,7.14,3.2,10.42,1.56,1.25,0.185,0.474,0.156,0.313,0.408,73.0,107.0,97.0,71.0,101.0,97.0,56.0,94.0,91.0,77.0,102.0,95.0,70.0,111.0,119.0,0.344,0.055,0.001,0.146,0.221,-7.02,0.39,-50.92,1.47,-2.37,91.5,83.4,90.9,82.8,78.1,0.429,0.762,0.024,,,,0.306,0.519,0.352,0.28,0.404,0.101,68.0,102.0,93.0,0.234,-0.81,88.2,0.292,0.64,0.198,0.228,0.246,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-09,746032,Flyout,field_out,True,681146,527048,Jonah Bride,Martín Pérez,0,db682228-7744-4e07-b3a9-69045f082c2e,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.6,5.56,109.2,103.0,72.0,95.0,0.815,7.14,3.2,10.42,1.56,1.25,0.185,0.474,0.156,0.313,0.408,73.0,107.0,97.0,71.0,101.0,97.0,56.0,94.0,91.0,77.0,102.0,95.0,70.0,111.0,119.0,0.344,0.055,0.001,0.146,0.221,-7.02,0.39,-50.92,1.47,-2.37,91.5,83.4,90.9,82.8,78.1,0.429,0.762,0.024,,,,0.306,0.519,0.352,0.28,0.404,0.101,68.0,102.0,93.0,0.234,-0.81,88.2,0.292,0.64,0.198,0.228,0.246,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-09,746032,Groundout,field_out,True,681146,592094,Jonah Bride,Jason Adam,0,4b5141b9-5313-4af7-bddd-45ac16596050,592094.0,jasonadam,Adam,Right,Jason Adam,- - -,2.1,3.15,60.0,98.0,130.0,106.0,0.634,10.65,2.55,5.1,0.75,1.09,0.212,0.372,0.175,0.343,0.394,143.0,103.0,117.0,,,,122.0,100.0,103.0,,,,129.0,91.0,98.0,,0.384,0.36,,0.257,1.11,,1.23,,2.78,95.5,89.7,,82.2,,0.174,0.319,0.264,0.091,0.182,0.545,0.16,0.2,0.414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.241,0.483,0.429,,,,,,,,,,,,,,,
2024-08-10,746026,Strikeout,strikeout,True,681146,663362,Jonah Bride,Matt Waldron,0,835eecaa-0dbb-4690-bc3a-f0e5778dbdf9,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,4.79,4.0,142.2,104.0,83.0,99.0,0.804,8.2,2.52,8.64,1.2,0.91,0.208,0.4,0.165,0.305,0.439,,,,,,,57.0,107.0,91.0,73.0,108.0,102.0,115.0,101.0,106.0,0.144,0.191,0.199,,,0.17,0.98,0.46,,,90.6,,90.0,79.2,,0.241,0.42,0.232,,,,,,,0.284,0.389,0.064,83.0,98.0,90.0,0.084,1.46,87.0,0.245,0.408,0.155,,,,,,,,,,,,,,,,,,,,,,0.229,0.458,0.198,77.6,0.382,-1.08,0.25,0.403,0.273,,,,,,,,,
2024-08-10,746026,Flyout,field_out,True,681146,663362,Jonah Bride,Matt Waldron,0,9bcf73ed-1990-4d1d-9a2b-2bb4b3eb53fe,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,4.79,4.0,142.2,104.0,83.0,99.0,0.804,8.2,2.52,8.64,1.2,0.91,0.208,0.4,0.165,0.305,0.439,,,,,,,57.0,107.0,91.0,73.0,108.0,102.0,115.0,101.0,106.0,0.144,0.191,0.199,,,0.17,0.98,0.46,,,90.6,,90.0,79.2,,0.241,0.42,0.232,,,,,,,0.284,0.389,0.064,83.0,98.0,90.0,0.084,1.46,87.0,0.245,0.408,0.155,,,,,,,,,,,,,,,,,,,,,,0.229,0.458,0.198,77.6,0.382,-1.08,0.25,0.403,0.273,,,,,,,,,
2024-08-10,746026,Hit By Pitch,hit_by_pitch,False,681146,663362,Jonah Bride,Matt Waldron,0,b7a09daf-f2a2-4690-b9fc-fb5af3f61e99,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,4.79,4.0,142.2,104.0,83.0,99.0,0.804,8.2,2.52,8.64,1.2,0.91,0.208,0.4,0.165,0.305,0.439,,,,,,,57.0,107.0,91.0,73.0,108.0,102.0,115.0,101.0,106.0,0.144,0.191,0.199,,,0.17,0.98,0.46,,,90.6,,90.0,79.2,,0.241,0.42,0.232,,,,,,,0.284,0.389,0.064,83.0,98.0,90.0,0.084,1.46,87.0,0.245,0.408,0.155,,,,,,,,,,,,,,,,,,,,,,0.229,0.458,0.198,77.6,0.382,-1.08,0.25,0.403,0.273,,,,,,,,,
2024-08-10,746026,Strikeout,strikeout,True,681146,666745,Jonah Bride,Jhony Brito,0,15cd3153-e2fb-4389-8317-d094d58039c3,666745.0,jhonybrito,Brito,Right,Jhony Brito,SDP,4.12,4.0,43.2,100.0,91.0,99.0,0.84,5.98,2.06,10.1,0.82,1.35,0.274,0.308,0.185,0.301,0.447,90.0,103.0,104.0,,,,77.0,100.0,90.0,101.0,101.0,101.0,95.0,91.0,101.0,0.248,0.266,0.119,,0.344,0.8,-0.85,-2.27,,1.51,96.3,89.8,96.3,85.8,,0.211,0.395,0.153,0.375,0.5,0.286,0.231,0.323,0.267,0.373,0.451,0.092,,,,,,,,,,0.333,0.333,0.0,,,,,,,,,,122.0,82.0,110.0,0.022,-0.26,81.4,,,,0.429,0.429,0.333,,,,,,,,,,,,,,,
2024-08-10,746026,Groundout,field_out,True,681146,670970,Jonah Bride,Adrian Morejon,1,4215642c-696c-45b9-bbc7-06b1e22a842f,670970.0,adrianmorejon,Morejon,Left,Adrian Morejon,SDP,2.96,3.04,54.2,106.0,120.0,111.0,0.745,10.21,2.8,9.05,0.66,1.68,0.307,0.392,0.216,0.307,0.479,,,,,,,125.0,103.0,109.0,124.0,103.0,109.0,120.0,110.0,116.0,0.334,0.254,0.346,,,-1.73,0.49,0.44,,,96.9,,97.5,85.6,,0.333,0.529,0.266,0.171,0.314,0.399,,,,0.324,0.437,0.149,,,,,,,,,,,,,90.0,92.0,95.0,0.067,2.72,86.3,0.077,0.077,0.481,,,,,,,,,,0.286,0.571,0.1,,,,,,,,,,,,,,,
2024-08-11,746025,Single,single,False,681146,656302,Jonah Bride,Dylan Cease,1,6ef07365-22bb-437f-ab13-9c831ed89548,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.57,3.32,159.0,101.0,123.0,108.0,0.693,11.15,3.11,6.68,0.96,0.97,0.194,0.442,0.16,0.3,0.39,54.0,73.0,69.0,,,,124.0,96.0,103.0,,,,113.0,101.0,105.0,,0.434,0.47,,0.01,0.09,,1.78,,-4.15,96.9,69.7,,87.3,,0.237,0.417,0.208,0.17,0.27,0.444,0.25,1.0,0.2,,,,113.0,89.0,90.0,0.007,-5.13,91.8,0.25,1.0,0.0,0.273,0.455,0.292,,,,,,,,,,109.0,96.0,103.0,0.08,-1.16,82.5,,,,0.154,0.231,0.405,,,,,,,,,,,,,,,
2024-08-11,746025,Flyout,field_out,True,681146,656302,Jonah Bride,Dylan Cease,0,abc1e333-500a-4f05-9930-b63ee60024b2,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.57,3.32,159.0,101.0,123.0,108.0,0.693,11.15,3.11,6.68,0.96,0.97,0.194,0.442,0.16,0.3,0.39,54.0,73.0,69.0,,,,124.0,96.0,103.0,,,,113.0,101.0,105.0,,0.434,0.47,,0.01,0.09,,1.78,,-4.15,96.9,69.7,,87.3,,0.237,0.417,0.208,0.17,0.27,0.444,0.25,1.0,0.2,,,,113.0,89.0,90.0,0.007,-5.13,91.8,0.25,1.0,0.0,0.273,0.455,0.292,,,,,,,,,,109.0,96.0,103.0,0.08,-1.16,82.5,,,,0.154,0.231,0.405,,,,,,,,,,,,,,,
2024-08-11,746025,Walk,walk,False,681146,656302,Jonah Bride,Dylan Cease,0,01f8ee7d-fd92-43fd-9e00-3431a542b852,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.57,3.32,159.0,101.0,123.0,108.0,0.693,11.15,3.11,6.68,0.96,0.97,0.194,0.442,0.16,0.3,0.39,54.0,73.0,69.0,,,,124.0,96.0,103.0,,,,113.0,101.0,105.0,,0.434,0.47,,0.01,0.09,,1.78,,-4.15,96.9,69.7,,87.3,,0.237,0.417,0.208,0.17,0.27,0.444,0.25,1.0,0.2,,,,113.0,89.0,90.0,0.007,-5.13,91.8,0.25,1.0,0.0,0.273,0.455,0.292,,,,,,,,,,109.0,96.0,103.0,0.08,-1.16,82.5,,,,0.154,0.231,0.405,,,,,,,,,,,,,,,
2024-08-11,746025,Groundout,field_out,True,681146,673513,Jonah Bride,Yuki Matsui,0,5ba0619a-ca11-4fd3-a03c-81a155702024,673513.0,yukimatsui,Matsui,Left,Yuki Matsui,SDP,3.38,2.9,58.2,96.0,111.0,99.0,0.702,9.66,3.68,6.44,0.92,0.92,0.219,0.503,0.185,0.311,0.396,,,,66.0,86.0,83.0,114.0,97.0,104.0,,,,109.0,93.0,96.0,,0.409,0.326,0.01,,0.56,,1.43,2.36,,92.2,,,84.9,74.9,0.216,0.42,0.181,0.175,0.351,0.454,,,,,,,,,,,,,,,,,,,114.0,95.0,92.0,0.255,-0.03,86.6,0.211,0.298,0.405,,,,,,,,,,0.167,0.167,0.286,,,,,,,,,,,,,,,
2024-08-13,745548,Single,single,False,681146,592836,Jonah Bride,Taijuan Walker,1,e36264d3-02b3-4ca5-96ee-e653c7c8e59e,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,6.5,6.33,70.2,97.0,89.0,95.0,0.854,6.75,3.69,11.08,2.29,0.92,0.195,0.437,0.126,0.398,0.43,,,,88.0,92.0,92.0,61.0,95.0,85.0,77.0,98.0,92.0,42.0,112.0,106.0,0.286,0.119,0.169,0.11,,-1.12,-1.45,1.58,0.69,,91.4,,91.0,84.8,74.6,0.273,0.409,0.175,,,,,,,0.329,0.573,0.09,96.0,90.0,87.0,0.097,-3.91,87.2,0.381,0.952,0.102,0.227,0.409,0.143,110.0,100.0,106.0,0.22,-4.77,86.5,0.39,0.683,0.166,,,,,,,,,,0.173,0.308,0.27,,,,,,,,,,,,,,,
2024-08-13,745548,Walk,walk,False,681146,592836,Jonah Bride,Taijuan Walker,0,413159f7-98f9-460a-8d71-13466b3f58dc,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,6.5,6.33,70.2,97.0,89.0,95.0,0.854,6.75,3.69,11.08,2.29,0.92,0.195,0.437,0.126,0.398,0.43,,,,88.0,92.0,92.0,61.0,95.0,85.0,77.0,98.0,92.0,42.0,112.0,106.0,0.286,0.119,0.169,0.11,,-1.12,-1.45,1.58,0.69,,91.4,,91.0,84.8,74.6,0.273,0.409,0.175,,,,,,,0.329,0.573,0.09,96.0,90.0,87.0,0.097,-3.91,87.2,0.381,0.952,0.102,0.227,0.409,0.143,110.0,100.0,106.0,0.22,-4.77,86.5,0.39,0.683,0.166,,,,,,,,,,0.173,0.308,0.27,,,,,,,,,,,,,,,
2024-08-13,745548,Walk,walk,False,681146,614179,Jonah Bride,José Ruiz,0,e618fb47-0e82-409b-a2ef-30e1023615a6,614179.0,joseruiz,"Ruiz, J",Right,José Ruiz,PHI,3.95,4.2,41.0,102.0,104.0,102.0,0.741,9.44,2.41,9.0,1.54,1.51,0.229,0.441,0.102,0.356,0.42,97.0,90.0,97.0,119.0,105.0,107.0,104.0,101.0,103.0,75.0,101.0,96.0,134.0,67.0,73.0,0.235,0.264,0.05,0.417,0.033,-0.66,1.8,-0.99,-0.56,-1.3,96.4,90.1,95.9,92.3,86.3,0.289,0.553,0.33,0.333,0.333,0.4,0.2,0.4,0.333,0.205,0.308,0.108,,,,,,,,,,0.274,0.425,0.354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
