date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,Stf+ KC,Loc+ KC,Pit+ KC,vKN (sc),KN%,wKN/C,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff
2024-09-10,6:41 PM.,AZ,TEX,away,Roof Closed.,78,668678,DH,2,0,0,0,0,0,0,0,1,1,0,0.258,0.3,0.342,0.642,668678,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,3.97,148.0,101.0,101.0,101.0,0.761,9.49,3.28,8.09,0.79,1.38,0.231,0.396,0.133,0.351,0.348,88.0,107.0,98.0,101.0,95.0,96.0,132.0,80.0,80.0,107.0,102.0,102.0,0.001,0.463,0.087,0.14,-0.55,-1.02,-0.56,0.43,93.7,86.6,94.7,87.0,,,,0.31,0.476,0.337,0.27,0.382,0.265,,,,89.0,87.0,79.0,0.031,,-0.78,,90.3,,0.28,0.46,0.133,0.25,0.625,0.36,0.148,0.23,0.392,,,,,,,0.277,2.29,81.0,,,,107.0,108.0,112.0,,,,,,,,,
2024-09-08,1:37 PM.,LAA,TEX,home,Sunny.,81,702674,3B,4,2,1,0,0,1,1,0,0,0,3,0.256,0.295,0.336,0.631,702674,cadendana,Dana,Right,Caden Dana,LAA,9.58,7.27,10.1,89.0,90.0,86.0,0.753,6.97,6.1,12.19,4.35,1.54,0.222,0.556,0.056,0.528,0.422,106.0,95.0,97.0,83.0,91.0,84.0,,,,99.0,87.0,89.0,,0.524,0.267,0.092,-7.53,,2.73,0.38,93.7,85.0,,85.4,,,,0.077,0.308,0.375,,,,99.0,68.0,81.0,76.0,95.0,79.0,0.044,0.073,0.23,-4.76,86.3,74.9,0.462,1.038,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-07,6:08 PM.,LAA,TEX,home,Clear.,85,542881,LF,3,1,1,1,0,0,2,0,1,0,2,0.256,0.296,0.324,0.62,542881,tyleranderson,Anderson,Left,Tyler Anderson,LAA,3.81,4.37,179.1,99.0,96.0,99.0,0.741,7.13,3.66,7.93,1.2,0.88,0.193,0.51,0.157,0.267,0.396,105.0,100.0,105.0,89.0,99.0,96.0,66.0,95.0,83.0,80.0,141.0,142.0,0.033,0.396,0.013,0.371,-0.73,-3.87,-0.06,1.32,89.4,78.9,88.1,81.3,0.261,0.696,0.152,0.0,0.0,0.357,0.185,0.259,0.396,,,,99.0,100.0,96.0,0.185,0.001,-0.41,-3.14,84.3,71.6,0.272,0.494,0.183,0.264,0.455,0.247,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-06,7:07 PM.,LAA,TEX,home,Roof Closed.,74,691951,SS,4,0,1,0,0,0,0,0,0,2,3,0.255,0.293,0.319,0.612,691951,samuelaldegheri,Aldegheri,Left,Sam Aldegheri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.273,0.455,0.385,0.222,0.222,0.214,,,,,,,,,,,,,0.313,0.531,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-04,7:09 PM.,NYY,TEX,home,Roof Closed.,74,573186,2B,4,2,3,2,0,0,2,0,0,1,0,0.255,0.293,0.321,0.614,573186,marcusstroman,Stroman,Right,Marcus Stroman,NYY,4.31,4.94,154.2,96.0,92.0,94.0,0.82,6.58,3.49,9.72,1.11,1.6,0.207,0.4,0.148,0.325,0.359,,,,48.0,88.0,79.0,90.0,94.0,90.0,93.0,102.0,102.0,0.351,0.032,0.16,,-4.01,-0.03,-2.37,,89.9,,90.0,85.3,0.306,0.466,0.12,0.258,0.386,0.272,,,,94.0,89.0,94.0,106.0,101.0,99.0,0.182,0.165,-0.26,-0.03,88.1,81.3,0.455,0.636,0.259,0.296,0.519,0.187,0.0,0.0,0.265,0.111,-0.31,83.3,0.235,0.309,0.241,,,,82.0,99.0,93.0,,,,,,,0.309,0.515,0.313,,,
2024-09-03,7:07 PM.,NYY,TEX,home,Roof Closed.,74,607074,LF,3,0,1,0,0,0,0,0,0,0,1,0.245,0.285,0.303,0.588,607074,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.96,4.14,175.0,97.0,122.0,103.0,0.716,10.03,2.93,8.07,1.59,0.69,0.257,0.399,0.143,0.329,0.396,129.0,92.0,106.0,114.0,98.0,101.0,,,,144.0,104.0,113.0,,0.494,0.26,0.129,0.05,,-0.4,1.44,95.4,85.5,,86.8,,,,0.199,0.361,0.393,0.188,0.247,0.495,103.0,86.0,93.0,100.0,83.0,82.0,0.035,0.083,-3.11,-1.32,91.8,81.0,0.262,0.514,0.214,0.353,0.647,0.255,0.281,0.531,0.276,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-31,6:08 PM.,OAK,TEX,home,Roof Closed.,74,683155,PR,0,1,0,0,0,0,0,0,0,0,0,0.244,0.284,0.302,0.586,683155,joeyestes,Estes,Right,Joey Estes,OAK,5.01,4.43,127.2,106.0,91.0,104.0,0.833,6.49,1.9,9.16,1.62,0.44,0.258,0.413,0.171,0.302,0.479,78.0,93.0,94.0,80.0,106.0,99.0,61.0,93.0,83.0,114.0,113.0,117.0,0.034,0.517,0.332,0.111,0.08,-1.55,-0.2,-2.46,92.4,84.8,90.8,79.6,0.263,0.579,0.147,0.261,0.435,0.223,0.357,0.738,0.204,,,,111.0,89.0,91.0,0.007,,-13.81,,86.4,,0.257,0.469,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.217,0.367,0.216
2024-08-30,7:07 PM.,OAK,TEX,home,Roof Closed.,74,676664,SS,3,0,0,0,0,0,0,0,1,1,3,0.244,0.284,0.302,0.586,676664,jpsears,Sears,Left,JP Sears,OAK,4.38,4.43,180.2,99.0,90.0,94.0,0.8,6.82,2.44,8.57,1.39,0.79,0.244,0.413,0.171,0.325,0.443,84.0,94.0,83.0,70.0,102.0,92.0,84.0,100.0,87.0,118.0,100.0,105.0,0.106,0.363,0.339,0.192,-0.8,1.37,-0.1,-0.21,91.9,84.0,90.0,78.9,0.276,0.395,0.104,0.23,0.525,0.259,0.297,0.428,0.188,,,,,,,,,,,,,0.23,0.476,0.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.239,0.381,0.213
2024-08-27,7:10 PM.,CWS,TEX,away,Cloudy.,77,676979,LF,3,0,2,0,0,0,0,0,0,0,2,0.248,0.285,0.307,0.592,676979,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.58,2.85,146.0,103.0,102.0,103.0,0.694,12.88,2.03,7.58,1.11,1.25,0.259,0.394,0.175,0.33,0.458,66.0,101.0,102.0,104.0,103.0,103.0,123.0,98.0,97.0,138.0,102.0,107.0,0.021,0.537,0.098,0.059,1.66,4.04,-2.29,-0.36,97.2,91.0,97.9,84.3,0.154,0.154,0.321,,,,0.184,0.289,0.339,,,,94.0,105.0,103.0,0.284,,-0.14,,91.6,,0.198,0.295,0.314,0.268,0.458,0.334,,,,,,,,,,,,,,,,,,,,,,,,,0.228,0.561,0.422
2024-08-25,1:40 PM.,CLE,TEX,away,Cloudy.,80,571510,3B,2,0,0,0,0,0,0,0,0,0,1,0.241,0.28,0.302,0.582,571510,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.72,3.1,39.2,102.0,75.0,95.0,0.715,10.44,2.95,7.26,0.91,0.66,0.286,0.324,0.21,0.295,0.411,83.0,105.0,100.0,66.0,100.0,91.0,78.0,101.0,90.0,74.0,101.0,98.0,0.102,0.383,0.173,0.262,1.47,-2.47,1.14,0.04,92.0,80.9,91.8,79.5,0.32,0.64,0.071,0.148,0.222,0.449,0.261,0.37,0.352,85.0,100.0,98.0,,,,,0.081,,1.41,,74.1,0.15,0.25,0.246,,,,0.167,0.25,0.474,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-24,7:10 PM.,CLE,TEX,away,Partly Cloudy.,77,594902,SS,1,0,0,0,0,0,0,0,0,1,0,0.244,0.282,0.305,0.587,594902,benlively,Lively,Right,Ben Lively,CLE,3.81,4.0,151.0,102.0,67.0,92.0,0.83,7.03,2.92,8.28,1.37,1.02,0.228,0.407,0.128,0.309,0.433,75.0,108.0,95.0,57.0,94.0,83.0,57.0,108.0,94.0,105.0,102.0,101.0,0.29,0.314,0.218,0.091,-0.21,0.56,-0.01,-0.79,89.9,83.9,90.4,79.4,0.227,0.392,0.133,0.238,0.476,0.419,0.279,0.382,0.185,43.0,106.0,93.0,,,,,0.088,,-0.11,,76.9,0.268,0.504,0.166,,,,0.206,0.365,0.18,,,,,,,,,,,,,,,,,,,,,,0.231,0.413,0.241
2024-08-21,1:38 PM.,PIT,TEX,home,Roof Closed.,74,593334,PR,0,1,0,0,0,0,0,0,0,0,0,0.245,0.284,0.306,0.59,593334,domingogerman,Germán,Right,Domingo Germán,PIT,7.84,5.56,20.2,96.0,93.0,95.0,0.804,7.84,5.66,10.89,1.74,0.73,0.152,0.561,0.182,0.273,0.389,115.0,108.0,111.0,70.0,89.0,86.0,61.0,95.0,78.0,,,,0.043,0.399,,0.225,-3.04,7.54,,-0.94,90.7,84.4,90.7,,0.167,0.167,0.2,,,,0.333,0.389,0.24,107.0,97.0,100.0,,,,,0.332,,-0.83,,81.8,0.344,0.531,0.107,,,,0.25,0.5,0.258,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-14,6:11 PM.,BOS,TEX,away,Cloudy.,77,656557,RF,1,1,0,0,0,0,0,0,0,1,0,0.245,0.284,0.306,0.59,656557,tannerhouck,Houck,Right,Tanner Houck,BOS,3.12,4.11,178.2,100.0,108.0,104.0,0.789,7.76,2.42,7.86,0.55,2.34,0.193,0.45,0.126,0.305,0.425,,,,,,,93.0,102.0,97.0,116.0,98.0,108.0,0.324,,0.414,,,0.67,0.54,,,,93.5,83.2,0.27,0.325,0.142,,,,,,,,,,95.0,93.0,93.0,0.015,,-0.95,,87.1,,,,,0.2,0.4,0.235,,,,0.248,1.74,88.4,0.195,0.265,0.208,,,,116.0,103.0,109.0,,,,,,,,,,0.23,0.357,0.302
2024-08-11,1:38 PM.,NYY,TEX,away,Partly Cloudy.,77,573186,PR,0,0,0,0,0,0,0,0,0,0,0,0.246,0.285,0.308,0.593,573186,marcusstroman,Stroman,Right,Marcus Stroman,NYY,4.31,4.94,154.2,96.0,92.0,94.0,0.82,6.58,3.49,9.72,1.11,1.6,0.207,0.4,0.148,0.325,0.359,,,,48.0,88.0,79.0,90.0,94.0,90.0,93.0,102.0,102.0,0.351,0.032,0.16,,-4.01,-0.03,-2.37,,89.9,,90.0,85.3,0.306,0.466,0.12,0.258,0.386,0.272,,,,94.0,89.0,94.0,106.0,101.0,99.0,0.182,0.165,-0.26,-0.03,88.1,81.3,0.455,0.636,0.259,0.296,0.519,0.187,0.0,0.0,0.265,0.111,-0.31,83.3,0.235,0.309,0.241,,,,82.0,99.0,93.0,,,,,,,0.309,0.515,0.313,,,
2024-08-10,1:09 PM.,NYY,TEX,away,Sunny.,84,607074,2B,1,0,0,0,0,0,0,0,0,1,0,0.246,0.285,0.308,0.593,607074,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.96,4.14,175.0,97.0,122.0,103.0,0.716,10.03,2.93,8.07,1.59,0.69,0.257,0.399,0.143,0.329,0.396,129.0,92.0,106.0,114.0,98.0,101.0,,,,144.0,104.0,113.0,,0.494,0.26,0.129,0.05,,-0.4,1.44,95.4,85.5,,86.8,,,,0.199,0.361,0.393,0.188,0.247,0.495,103.0,86.0,93.0,100.0,83.0,82.0,0.035,0.083,-3.11,-1.32,91.8,81.0,0.262,0.514,0.214,0.353,0.647,0.255,0.281,0.531,0.276,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-06,7:07 PM.,HOU,TEX,home,Roof Closed.,74,664285,1B,3,0,0,0,0,0,0,0,0,1,1,0.247,0.286,0.309,0.595,664285,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.91,3.41,176.1,97.0,114.0,102.0,0.744,8.63,2.81,7.15,0.66,3.02,0.205,0.416,0.129,0.321,0.425,130.0,96.0,104.0,60.0,102.0,94.0,98.0,99.0,97.0,107.0,102.0,110.0,0.458,0.012,0.043,0.175,-4.64,1.46,-0.2,0.62,94.5,89.9,94.1,85.1,0.276,0.399,0.116,0.233,0.467,0.383,0.226,0.278,0.354,129.0,96.0,108.0,,,,,0.313,,1.59,,79.7,0.4,1.0,0.273,,,,0.121,0.187,0.398,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-04,1:37 PM.,BOS,TEX,home,Roof Closed.,74,601713,CF,3,0,0,0,0,0,0,0,0,0,1,0.251,0.291,0.314,0.605,601713,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.14,3.51,145.2,104.0,133.0,108.0,0.775,10.63,2.22,7.91,1.73,0.69,0.238,0.42,0.142,0.378,0.449,,,,122.0,105.0,108.0,,,,155.0,103.0,111.0,,0.486,0.291,,0.73,,-0.1,,93.9,,,82.6,,,,0.143,0.393,0.326,,,,118.0,104.0,104.0,104.0,96.0,82.0,0.059,0.163,-4.63,0.61,88.3,80.0,0.239,0.399,0.218,0.394,0.879,0.211,0.167,0.4,0.206,,,,,,,,,,,,,,,,,,,,,,0.224,0.436,0.35
2024-08-03,6:07 PM.,BOS,TEX,home,Roof Closed.,74,656557,LF,3,2,2,0,0,0,1,0,1,1,0,0.255,0.295,0.319,0.614,656557,tannerhouck,Houck,Right,Tanner Houck,BOS,3.12,4.11,178.2,100.0,108.0,104.0,0.789,7.76,2.42,7.86,0.55,2.34,0.193,0.45,0.126,0.305,0.425,,,,,,,93.0,102.0,97.0,116.0,98.0,108.0,0.324,,0.414,,,0.67,0.54,,,,93.5,83.2,0.27,0.325,0.142,,,,,,,,,,95.0,93.0,93.0,0.015,,-0.95,,87.1,,,,,0.2,0.4,0.235,,,,0.248,1.74,88.4,0.195,0.265,0.208,,,,116.0,103.0,109.0,,,,,,,,,,0.23,0.357,0.302
2024-08-02,7:07 PM.,BOS,TEX,home,Roof Closed.,74,676710,RF,4,0,0,0,0,0,0,0,0,0,1,0.249,0.286,0.314,0.6,676710,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.36,3.86,183.2,105.0,108.0,107.0,0.766,8.58,2.5,7.6,1.67,0.67,0.244,0.424,0.164,0.288,0.446,,,,109.0,109.0,112.0,,,,100.0,99.0,102.0,,0.337,0.185,,-0.43,,-0.56,,92.6,,,80.8,,,,,,,,,,,,,114.0,104.0,104.0,0.32,,0.55,,87.5,,0.255,0.5,0.198,0.216,0.418,0.265,0.143,0.171,0.219,0.086,0.47,82.4,0.192,0.26,0.404,0.072,1.14,77.3,87.0,102.0,106.0,98.0,97.0,99.0,,,,,,,0.222,0.437,0.263
2024-07-31,1:16 PM.,STL,TEX,away,Sunny.,94,700241,2B,1,0,0,0,0,0,0,0,0,0,0,0.254,0.292,0.32,0.612,700241,michaelmcgreevy,McGreevy,Right,Michael McGreevy,STL,1.96,3.59,23.0,107.0,82.0,101.0,0.783,7.04,0.78,6.26,0.39,3.64,0.138,0.523,0.2,0.262,0.447,46.0,110.0,100.0,67.0,117.0,105.0,87.0,105.0,99.0,117.0,107.0,113.0,0.35,0.196,0.19,0.093,2.76,3.74,0.41,-0.49,93.0,87.3,91.9,84.3,0.184,0.211,0.06,0.222,0.444,0.345,0.333,0.333,0.182,88.0,96.0,98.0,63.0,97.0,84.0,0.109,0.061,2.29,-0.51,88.9,79.8,0.083,0.25,0.31,0.2,0.4,0.294,0.25,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-30,7:15 PM.,STL,TEX,away,Cloudy.,82,458681,SS,0,0,0,0,0,0,0,0,0,0,0,0.256,0.293,0.322,0.615,458681,lancelynn,Lynn,Right,Lance Lynn,STL,3.84,4.94,117.1,100.0,83.0,94.0,0.795,8.36,3.38,8.67,1.23,0.88,0.243,0.384,0.161,0.308,0.401,61.0,88.0,82.0,85.0,102.0,97.0,66.0,93.0,84.0,102.0,101.0,109.0,0.167,0.472,0.013,0.063,0.87,-0.46,-1.62,-2.47,92.3,84.8,91.2,82.0,0.284,0.469,0.11,,,,0.292,0.292,0.225,112.0,96.0,99.0,91.0,101.0,94.0,0.223,0.062,-1.03,-1.98,88.1,80.4,0.199,0.393,0.287,0.317,0.426,0.262,0.211,0.342,0.203,,,,,,,,,,,,,,,,,,,,,,0.25,0.25,0.0
2024-07-29,6:46 PM.,STL,TEX,away,Partly Cloudy.,91,669467,DH,4,0,1,0,0,0,0,0,0,0,1,0.256,0.293,0.322,0.615,669467,andrepallante,Pallante,Right,Andre Pallante,STL,3.78,3.46,121.1,96.0,91.0,97.0,0.82,6.97,3.56,8.16,0.59,2.71,0.23,0.416,0.184,0.266,0.434,,,,87.0,91.0,92.0,85.0,98.0,89.0,111.0,105.0,110.0,0.19,0.512,0.172,,1.34,-0.25,-0.64,,94.5,,94.8,87.5,0.265,0.373,0.132,0.294,0.435,0.282,,,,,,,,,,,,,,,,0.23,0.297,0.162,,,,0.157,0.257,0.345,,,,,,,0.126,0.42,79.5,,,,88.0,102.0,109.0,,,,,,,,,
2024-06-25,7:11 PM.,MIL,TEX,away,Partly Cloudy.,87,571948,DH,3,0,0,0,0,0,0,0,0,2,1,0.256,0.294,0.324,0.618,571948,hobymilner,Milner,Left,Hoby Milner,MIL,4.73,3.24,64.2,107.0,103.0,104.0,0.832,8.91,1.95,8.77,0.84,1.81,0.271,0.41,0.218,0.255,0.425,84.0,107.0,93.0,101.0,115.0,109.0,88.0,106.0,101.0,126.0,101.0,107.0,0.32,0.214,0.329,0.137,3.15,-1.35,0.28,0.11,88.8,81.1,88.5,79.5,0.382,0.551,0.065,,,,0.29,0.419,0.254,,,,,,,,,,,,,0.059,0.137,0.266,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.233,0.37,0.258
2024-06-24,7:10 PM.,MIL,TEX,away,Clear.,77,642547,1B,4,0,1,0,0,0,0,0,0,2,2,0.26,0.299,0.329,0.628,642547,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.68,3.88,173.2,98.0,103.0,100.0,0.719,10.36,3.52,7.41,1.35,0.82,0.262,0.376,0.197,0.318,0.373,84.0,92.0,88.0,112.0,99.0,101.0,,,,98.0,99.0,105.0,,0.539,0.217,0.175,0.05,,-0.09,0.84,94.3,87.7,,81.4,,,,0.203,0.384,0.41,0.218,0.291,0.369,104.0,106.0,110.0,,,,,0.07,,0.36,,78.1,0.239,0.424,0.252,,,,0.182,0.341,0.372,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-23,1:37 PM.,KC,TEX,home,Roof Closed.,74,679525,3B,3,0,0,0,0,0,0,0,1,0,3,0.26,0.3,0.331,0.631,679525,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.53,4.97,129.0,99.0,100.0,99.0,0.789,8.58,2.72,8.58,1.33,0.92,0.249,0.42,0.182,0.329,0.429,88.0,95.0,94.0,93.0,98.0,95.0,98.0,99.0,97.0,117.0,99.0,107.0,0.138,0.37,0.228,0.1,0.34,-1.16,-0.57,0.84,94.2,86.3,93.6,86.5,0.317,0.524,0.099,0.29,0.462,0.294,0.204,0.296,0.177,103.0,105.0,103.0,,,,,0.164,,-1.2,,82.8,0.208,0.383,0.223,,,,0.263,0.5,0.274,,,,,,,,,,,,,,,,,,,,,,0.2,0.433,0.464
2024-06-19,7:08 PM.,NYM,TEX,home,Roof Closed.,74,640455,3B,3,0,0,0,0,0,0,0,0,1,0,0.265,0.301,0.337,0.638,640455,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.47,3.75,181.2,97.0,90.0,96.0,0.76,9.12,3.12,6.64,1.04,0.87,0.266,0.376,0.156,0.32,0.436,83.0,98.0,95.0,88.0,103.0,99.0,95.0,100.0,97.0,88.0,88.0,93.0,0.447,0.113,0.251,0.118,1.13,1.36,0.37,-1.19,92.3,85.3,92.3,79.5,0.201,0.333,0.21,0.174,0.435,0.32,0.25,0.438,0.254,,,,84.0,88.0,85.0,0.071,,0.97,,88.4,,0.167,0.295,0.311,0.222,0.25,0.179,,,,,,,,,,,,,,,,,,,,,,,,,0.193,0.311,0.388
2024-06-18,7:08 PM.,NYM,TEX,home,Roof Closed.,74,622663,3B,4,2,2,0,0,0,0,0,0,0,1,0.27,0.306,0.344,0.65,622663,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.91,3.88,182.0,101.0,107.0,101.0,0.812,7.96,2.97,8.21,1.14,1.28,0.273,0.372,0.203,0.288,0.434,87.0,95.0,95.0,101.0,104.0,102.0,90.0,98.0,94.0,143.0,100.0,111.0,0.248,0.355,0.242,0.075,0.15,1.24,0.26,-3.63,96.2,86.1,95.6,85.6,0.278,0.414,0.122,0.263,0.342,0.284,0.358,0.66,0.186,,,,92.0,91.0,89.0,0.081,,1.05,,92.6,,0.243,0.392,0.218,0.2,0.3,0.26,,,,,,,,,,,,,,,,,,,,,,,,,0.139,0.238,0.386
2024-06-17,7:08 PM.,NYM,TEX,home,Roof Closed.,74,656849,SS,4,0,2,1,0,0,0,0,0,0,0,0.264,0.302,0.34,0.642,656849,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.9,4.59,121.0,98.0,94.0,96.0,0.77,7.51,3.42,8.18,0.6,1.72,0.247,0.362,0.138,0.306,0.412,97.0,90.0,93.0,70.0,103.0,94.0,102.0,98.0,95.0,115.0,99.0,104.0,0.31,0.265,0.184,0.164,0.39,1.83,-1.81,0.03,93.1,84.7,91.9,85.1,0.253,0.36,0.16,0.287,0.447,0.339,0.211,0.324,0.271,83.0,102.0,100.0,,,,,0.076,,0.11,,79.1,0.22,0.266,0.287,,,,0.207,0.345,0.259,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-16,1:10 PM.,SEA,TEX,away,Partly Cloudy.,54,669302,3B,3,0,0,0,0,0,0,0,0,2,0,0.258,0.297,0.329,0.626,669302,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.23,3.14,208.2,101.0,121.0,106.0,0.705,9.49,1.6,6.38,1.12,1.2,0.236,0.45,0.135,0.325,0.429,,,,106.0,101.0,97.0,91.0,102.0,97.0,146.0,102.0,115.0,0.015,0.308,0.32,,1.41,0.32,1.72,,96.6,,95.5,88.4,0.286,0.286,0.05,0.21,0.375,0.368,,,,124.0,99.0,107.0,116.0,104.0,103.0,0.106,0.118,0.14,0.81,92.3,83.2,0.204,0.383,0.193,0.247,0.483,0.272,0.181,0.301,0.354,0.134,1.18,84.5,0.101,0.162,0.506,,,,99.0,96.0,104.0,,,,,,,,,,,,
2024-06-15,4:16 PM.,SEA,TEX,away,Partly Cloudy.,59,669923,3B,4,1,1,0,0,0,0,0,0,0,3,0.263,0.302,0.336,0.638,669923,georgekirby,Kirby,Right,George Kirby,SEA,3.53,3.44,191.0,106.0,106.0,106.0,0.786,8.43,1.08,8.53,1.04,1.01,0.298,0.342,0.178,0.294,0.446,,,,102.0,107.0,101.0,106.0,108.0,108.0,110.0,104.0,110.0,0.236,0.339,0.237,,0.46,1.5,1.28,,96.0,,96.0,87.2,0.263,0.354,0.105,0.226,0.316,0.271,,,,,,,97.0,99.0,93.0,0.004,,0.79,,92.3,,0.221,0.458,0.291,,,,0.333,0.439,0.286,0.102,-2.05,86.0,0.253,0.413,0.295,0.082,-1.95,83.4,109.0,100.0,108.0,114.0,110.0,113.0,73.9,0.0,-3.5,,,,,,
2024-06-14,7:10 PM.,SEA,TEX,away,Roof Closed.,58,622491,SS,4,0,0,0,0,0,0,0,0,1,2,0.264,0.304,0.338,0.642,622491,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.64,3.91,175.1,105.0,101.0,102.0,0.768,8.98,2.41,8.11,1.28,0.94,0.26,0.409,0.159,0.319,0.406,89.0,104.0,97.0,120.0,105.0,103.0,100.0,102.0,98.0,72.0,106.0,108.0,0.179,0.454,0.224,0.143,0.97,-0.41,0.65,-1.63,95.6,88.1,95.6,85.7,0.298,0.457,0.105,0.207,0.357,0.358,0.287,0.545,0.265,,,,,,,,,,,,,0.203,0.365,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-13,7:10 PM.,LAD,TEX,away,Clear.,68,675627,3B,4,0,0,0,0,0,0,0,0,2,2,0.271,0.312,0.347,0.659,675627,michaelgrove,Grove,Right,Michael Grove,LAD,5.12,3.64,51.0,102.0,106.0,108.0,0.754,9.53,2.82,8.12,1.06,1.31,0.187,0.489,0.216,0.252,0.41,,,,83.0,106.0,102.0,82.0,107.0,100.0,117.0,104.0,116.0,0.221,0.018,0.531,,-0.74,-0.24,1.26,,94.1,,96.0,86.9,0.233,0.442,0.185,0.204,0.292,0.321,,,,,,,103.0,99.0,97.0,0.16,,-3.06,,92.9,,,,,0.37,0.667,0.145,0.429,0.429,0.35,,,,,,,0.07,-1.23,79.9,,,,106.0,98.0,108.0,,,,,,,,,
2024-06-12,7:10 PM.,LAD,TEX,away,Clear.,69,621111,3B,4,0,1,1,0,0,0,0,0,0,1,0.279,0.32,0.357,0.677,621111,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.38,4.78,75.1,101.0,93.0,100.0,0.819,7.65,3.35,10.63,1.91,1.29,0.208,0.429,0.143,0.335,0.435,70.0,100.0,89.0,85.0,102.0,99.0,82.0,99.0,92.0,119.0,99.0,108.0,0.163,0.29,0.095,0.052,-2.43,-0.74,-0.87,-5.9,95.0,90.0,94.8,82.9,0.291,0.327,0.115,1.0,2.5,0.25,0.455,0.773,0.088,,,,103.0,103.0,100.0,0.208,,1.62,,91.2,,0.342,0.696,0.169,0.238,0.397,0.215,0.278,0.481,0.267,,,,,,,0.192,-1.56,78.0,,,,100.0,98.0,105.0,,,,,,,0.121,0.303,0.294
2024-06-11,7:10 PM.,LAD,TEX,away,Partly Cloudy.,69,572020,SS,3,1,1,0,0,1,2,0,0,1,0,0.279,0.322,0.353,0.675,572020,jamespaxton,Paxton,Left,James Paxton,- - -,4.4,4.74,100.1,98.0,74.0,91.0,0.812,6.55,4.49,8.52,1.08,0.88,0.272,0.329,0.144,0.355,0.424,72.0,95.0,95.0,69.0,98.0,86.0,64.0,107.0,97.0,,,,0.05,0.551,,0.066,-0.21,-1.01,,-2.12,93.2,82.6,92.8,,0.308,0.423,0.091,,,,0.25,0.375,0.326,,,,82.0,95.0,83.0,0.031,,-3.38,,84.0,,0.264,0.431,0.144,0.308,0.769,0.13,0.2,0.3,0.362,,,,,,,0.303,0.57,80.8,,,,82.0,98.0,97.0,,,,,,,,,
