date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vCH,vSI,vCU,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff,vKN (sc),KN%,wKN/C,SV_ba,SV_slg,SV_whiff,KC_ba,KC_slg,KC_whiff
2024-08-09,7:10 PM.,MIN,CLE,away,Partly Cloudy.,65,686973,DH,3,0,1,0,0,0,0,0,0,1,0,0.275,0.377,0.446,0.823,686973,louievarland,Varland,Right,Louie Varland,MIN,7.61,5.42,49.2,100.0,101.0,100.0,0.781,8.88,2.9,12.32,2.17,1.23,0.296,0.361,0.112,0.379,0.473,93.0,93.0,97.0,,,,107.0,105.0,105.0,94.0,107.0,102.0,0.038,0.425,,0.104,-0.34,-5.1,,-0.65,96.3,89.4,93.8,,0.293,0.366,0.288,0.294,0.294,0.105,0.306,0.553,0.242,0.5,0.875,0.059,91.0,93.0,92.0,0.277,-3.42,90.1,0.333,0.603,0.246,,,,,,,,,,108.0,93.0,99.0,0.155,-1.27,84.6,,,,,,,,,,,,,,,,,,,,,
2024-08-07,4:30 PM.,AZ,CLE,home,Cloudy.,75,593958,1B,3,1,1,0,0,1,1,0,0,0,0,0.275,0.375,0.447,0.822,593958,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,ARI,5.04,5.53,50.0,104.0,76.0,96.0,0.808,8.46,3.42,10.08,1.44,0.98,0.204,0.439,0.14,0.338,0.405,97.0,103.0,101.0,,,,60.0,101.0,90.0,84.0,111.0,99.0,0.076,0.44,,0.225,-0.04,-3.84,,-0.27,92.0,86.7,91.6,,,,,0.269,0.385,0.256,0.257,0.486,0.268,0.318,0.455,0.182,77.0,105.0,97.0,0.193,-1.76,88.8,0.333,0.595,0.133,105.0,109.0,105.0,0.066,-0.19,83.9,0.167,0.417,0.095,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-05,6:40 PM.,AZ,CLE,home,Partly Cloudy.,81,668678,DH,5,0,0,0,0,0,0,0,0,1,5,0.274,0.376,0.437,0.813,668678,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,3.97,148.0,101.0,101.0,101.0,0.761,9.49,3.28,8.09,0.79,1.38,0.231,0.396,0.133,0.351,0.348,88.0,107.0,98.0,,,,101.0,95.0,96.0,132.0,80.0,80.0,0.001,0.463,,0.14,-0.55,-1.02,,0.43,93.7,86.6,94.7,,0.148,0.23,0.392,0.27,0.382,0.265,0.28,0.46,0.133,,,,89.0,87.0,79.0,0.031,-0.78,90.3,0.25,0.625,0.36,107.0,102.0,102.0,0.087,-0.56,87.0,0.31,0.476,0.337,107.0,108.0,112.0,0.277,2.29,81.0,,,,,,,,,,,,,,,,,,,,,
2024-08-04,1:41 PM.,BAL,CLE,home,Sunny.,83,669203,DH,4,0,0,0,0,0,0,0,0,0,0,0.279,0.382,0.445,0.827,669203,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.92,3.34,194.1,103.0,120.0,107.0,0.735,8.38,2.22,7.64,1.02,1.4,0.21,0.425,0.19,0.289,0.399,110.0,98.0,103.0,109.0,101.0,106.0,,,,104.0,95.0,89.0,0.078,,0.215,0.11,,-0.5,0.44,0.2,,89.2,97.0,80.3,0.2,0.326,0.378,0.194,0.339,0.377,,,,0.235,0.412,0.157,125.0,105.0,108.0,0.45,1.37,95.3,0.251,0.362,0.19,133.0,105.0,120.0,0.146,0.7,87.2,0.196,0.268,0.463,,,,,,,,,,,,,,,,0.125,0.5,0.457,,,,,,,,,
2024-08-03,7:15 PM.,BAL,CLE,home,Partly Cloudy.,80,621107,PH,1,0,0,0,0,0,0,0,0,1,1,0.284,0.388,0.453,0.841,621107,zacheflin,Eflin,Right,Zach Eflin,- - -,3.59,3.67,165.1,107.0,92.0,103.0,0.808,7.29,1.31,9.04,1.2,1.14,0.235,0.446,0.174,0.323,0.45,87.0,101.0,103.0,108.0,112.0,108.0,61.0,105.0,94.0,91.0,109.0,105.0,0.282,0.09,0.188,0.061,-0.64,0.0,-1.27,0.21,92.4,85.6,91.7,78.8,0.291,0.472,0.333,0.188,0.354,0.105,0.236,0.418,0.248,0.293,0.404,0.133,85.0,105.0,98.0,0.282,1.54,88.2,0.214,0.345,0.223,122.0,107.0,113.0,0.097,0.46,79.7,,,,,,,,,,,,,,,,,,,0.236,0.473,0.203,,,,,,,,,
2024-08-02,7:10 PM.,BAL,CLE,home,Partly Cloudy.,80,665152,DH,3,1,1,0,0,0,0,0,1,0,2,0.285,0.389,0.455,0.844,665152,deankremer,Kremer,Right,Dean Kremer,BAL,4.1,4.49,129.2,100.0,88.0,98.0,0.798,8.54,3.54,7.63,1.25,0.99,0.25,0.394,0.231,0.285,0.423,,,,92.0,98.0,96.0,91.0,100.0,99.0,79.0,105.0,97.0,0.151,0.32,0.114,,-0.18,0.67,0.29,,93.4,,92.3,77.0,0.225,0.3,0.198,,,,0.245,0.503,0.232,0.247,0.353,0.072,99.0,102.0,98.0,0.23,0.33,86.9,0.25,0.355,0.237,,,,,,,,,,,,,,,,72.0,99.0,99.0,0.184,0.73,84.1,0.139,0.248,0.36,,,,,,,,,,,,
2024-08-01,6:40 PM.,BAL,CLE,home,Partly Cloudy.,84,669432,DH,5,1,1,0,0,1,3,0,0,3,4,0.285,0.387,0.456,0.843,669432,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,- - -,4.92,5.18,124.1,100.0,83.0,98.0,0.811,7.02,4.05,10.13,1.01,1.38,0.215,0.422,0.131,0.358,0.392,111.0,108.0,115.0,,,,66.0,101.0,93.0,86.0,97.0,92.0,0.24,0.317,,0.238,-0.26,-0.36,,-1.32,91.9,85.6,91.5,,,,,0.295,0.396,0.238,0.252,0.467,0.234,0.292,0.492,0.1,,,,,,,,,,74.0,93.0,91.0,0.206,-1.99,82.4,0.312,0.506,0.259,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,6:40 PM.,DET,CLE,away,Partly Cloudy.,83,689225,DH,3,0,0,0,0,0,0,0,1,2,2,0.286,0.391,0.449,0.84,689225,beaubrieske,Brieske,Right,Beau Brieske,DET,3.59,3.31,67.2,101.0,110.0,102.0,0.778,9.18,3.99,7.32,0.67,0.87,0.21,0.348,0.177,0.298,0.406,103.0,108.0,110.0,,,,120.0,99.0,101.0,84.0,106.0,97.0,0.159,0.404,,0.265,0.99,2.22,,0.26,95.9,88.4,95.5,,,,,0.212,0.4,0.319,0.222,0.272,0.212,0.235,0.294,0.116,,,,,,,,,,122.0,93.0,100.0,0.173,-1.62,86.1,0.241,0.552,0.271,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-28,1:36 PM.,PHI,CLE,away,Partly Cloudy.,87,663465,1B,4,1,1,0,0,0,0,0,0,0,3,0.29,0.393,0.455,0.848,663465,kolbyallard,Allard,Left,Kolby Allard,PHI,5.0,4.34,27.0,102.0,65.0,98.0,0.801,7.67,2.67,11.33,1.67,1.11,0.198,0.36,0.174,0.372,0.47,74.0,108.0,102.0,85.0,96.0,101.0,56.0,100.0,93.0,38.0,115.0,101.0,0.06,0.401,0.122,0.243,-1.8,-8.18,1.27,1.97,90.0,82.0,90.3,71.7,0.2,0.467,0.217,0.263,0.316,0.234,0.333,0.611,0.162,0.75,1.5,0.0,69.0,102.0,100.0,0.174,-2.26,84.4,0.375,0.625,0.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-27,6:06 PM.,PHI,CLE,away,Partly Cloudy.,85,663969,DH,3,0,1,0,0,0,0,0,0,0,1,0.291,0.395,0.458,0.853,663969,tylerphillips,Phillips,Right,Tyler Phillips,PHI,6.87,5.97,36.2,100.0,94.0,99.0,0.799,6.87,1.72,11.05,2.21,1.13,0.122,0.496,0.171,0.358,0.419,82.0,110.0,104.0,107.0,112.0,116.0,68.0,92.0,90.0,80.0,101.0,91.0,0.311,0.187,0.144,0.066,3.13,-1.15,-0.37,-9.69,92.7,85.7,93.7,81.0,0.174,0.304,0.222,0.6,1.1,0.182,0.219,0.313,0.214,0.35,0.7,0.118,,,,,,,,,,121.0,95.0,102.0,0.292,-2.49,82.5,,,,,,,,,,,,,,,,,,,0.311,0.511,0.329,,,,,,,,,
2024-07-26,6:42 PM.,PHI,CLE,away,Partly Cloudy.,83,650911,DH,3,0,2,0,0,0,1,0,1,1,1,0.29,0.396,0.46,0.856,650911,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.32,3.56,181.2,103.0,97.0,106.0,0.78,7.58,2.18,9.02,0.54,2.67,0.214,0.418,0.178,0.285,0.426,97.0,105.0,116.0,,,,,,,95.0,101.0,98.0,0.473,,,0.357,,-0.55,,1.56,,85.1,94.5,,,,,0.177,0.22,0.348,,,,0.345,0.481,0.131,86.0,52.0,74.0,0.001,2.59,86.5,,,,102.0,102.0,103.0,0.169,0.65,84.4,0.219,0.368,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-25,1:11 PM.,DET,CLE,home,Cloudy.,75,663947,DH,2,0,0,0,0,0,0,0,0,2,1,0.285,0.39,0.457,0.847,663947,tylerholton,Holton,Left,Tyler Holton,DET,2.19,2.78,94.1,103.0,83.0,99.0,0.767,7.35,1.62,5.44,0.67,1.3,0.207,0.371,0.172,0.262,0.417,59.0,104.0,101.0,109.0,94.0,100.0,79.0,100.0,91.0,77.0,105.0,97.0,0.216,0.152,0.015,0.189,4.5,2.61,1.83,0.4,92.1,83.6,91.5,79.2,,,,0.25,0.382,0.289,0.105,0.14,0.257,0.156,0.338,0.094,85.0,105.0,101.0,0.273,1.85,87.6,0.194,0.292,0.253,113.0,97.0,105.0,0.155,1.73,80.6,,,,,,,,,,,,,,,,,,,0.13,0.174,0.379,,,,,,,,,
2024-07-23,6:41 PM.,DET,CLE,home,Partly Cloudy.,78,663947,C,4,0,1,0,0,0,0,0,0,1,2,0.288,0.393,0.461,0.854,663947,tylerholton,Holton,Left,Tyler Holton,DET,2.19,2.78,94.1,103.0,83.0,99.0,0.767,7.35,1.62,5.44,0.67,1.3,0.207,0.371,0.172,0.262,0.417,59.0,104.0,101.0,109.0,94.0,100.0,79.0,100.0,91.0,77.0,105.0,97.0,0.216,0.152,0.015,0.189,4.5,2.61,1.83,0.4,92.1,83.6,91.5,79.2,,,,0.25,0.382,0.289,0.105,0.14,0.257,0.156,0.338,0.094,85.0,105.0,101.0,0.273,1.85,87.6,0.194,0.292,0.253,113.0,97.0,105.0,0.155,1.73,80.6,,,,,,,,,,,,,,,,,,,0.13,0.174,0.379,,,,,,,,,
2024-07-22,6:40 PM.,DET,CLE,home,Cloudy.,76,669373,DH,5,1,2,0,0,0,0,0,0,1,5,0.288,0.395,0.465,0.86,669373,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.39,2.72,192.0,103.0,103.0,106.0,0.717,10.69,1.64,6.66,0.7,1.27,0.256,0.387,0.181,0.254,0.475,97.0,104.0,114.0,,,,112.0,104.0,103.0,95.0,105.0,104.0,0.205,0.332,,0.271,1.84,1.25,,1.13,96.8,86.3,96.6,,0.158,0.316,0.175,0.216,0.322,0.461,0.197,0.286,0.277,0.207,0.305,0.16,,,,,,,,,,111.0,99.0,103.0,0.149,0.78,88.7,0.169,0.364,0.346,95.0,91.0,101.0,0.042,1.26,78.5,,,,,,,,,,,,,,,,,,,,,
2024-07-21,1:40 PM.,SD,CLE,home,Partly Cloudy.,80,650633,PH,0,0,0,0,0,0,0,0,1,0,0,0.286,0.395,0.467,0.862,650633,michaelking,"King, M",Right,Michael King,SDP,2.95,3.59,173.2,102.0,95.0,100.0,0.735,10.42,3.26,7.46,0.88,1.1,0.233,0.426,0.202,0.264,0.415,88.0,103.0,97.0,,,,86.0,103.0,101.0,88.0,105.0,98.0,0.279,0.241,,0.246,-0.15,0.68,,1.61,93.7,86.7,92.9,,,,,0.207,0.286,0.362,0.265,0.402,0.261,0.2,0.376,0.189,,,,,,,,,,115.0,97.0,102.0,0.234,-0.19,82.9,0.281,0.5,0.284,,,,,,,,,,,,,,,,0.206,0.304,0.345,,,,,,,,,
2024-07-20,7:11 PM.,SD,CLE,home,Partly Cloudy.,77,656302,3B,3,0,0,0,0,0,0,0,0,2,0,0.286,0.393,0.467,0.86,656302,dylancease,Cease,Right,Dylan Cease,SDP,3.47,3.31,189.1,100.0,121.0,107.0,0.693,10.65,3.09,6.51,0.86,0.94,0.203,0.433,0.147,0.307,0.389,54.0,72.0,68.0,,,,123.0,95.0,102.0,,,,,0.435,,0.009,0.22,,,-4.13,96.9,69.7,,,0.28,0.44,0.286,0.25,1.0,0.2,0.235,0.39,0.203,,,,113.0,89.0,90.0,0.006,-5.11,91.8,0.25,1.0,0.0,112.0,100.0,105.0,0.471,1.98,87.2,0.159,0.257,0.447,105.0,95.0,102.0,0.079,-0.95,82.3,,,,,,,,,,0.2,0.267,0.385,,,,,,,,,
2024-07-19,7:11 PM.,SD,CLE,home,Clear.,74,663362,DH,3,2,3,0,0,0,1,0,1,0,0,0.29,0.398,0.473,0.871,663362,mattwaldron,Waldron,Right,Matt Waldron,SDP,4.91,4.11,146.2,104.0,83.0,98.0,0.806,8.16,2.45,8.9,1.29,0.91,0.207,0.402,0.164,0.302,0.441,,,,,,,57.0,108.0,91.0,73.0,108.0,102.0,0.144,0.19,,,-0.77,0.64,,,90.6,,90.0,,,,,,,,0.265,0.513,0.224,0.303,0.404,0.067,83.0,98.0,90.0,0.086,1.88,87.0,0.231,0.385,0.144,115.0,101.0,107.0,0.198,0.5,79.3,,,,,,,,,,,,,,,,,,,0.227,0.454,0.201,77.6,0.382,-1.09,,,,0.246,0.394,0.275
2024-07-16,7:19 PM.,NL,AL,home,Roof Closed.,74,694973,DH,2,0,1,0,0,0,1,0,0,0,0,0.5,0.5,0.5,1.0,694973,paulskenes,Skenes,Right,Paul Skenes,PIT,1.96,2.53,133.0,103.0,102.0,103.0,0.736,11.5,2.17,6.36,0.68,1.66,0.216,0.464,0.193,0.235,0.427,82.0,108.0,107.0,105.0,100.0,104.0,98.0,107.0,103.0,80.0,95.0,86.0,0.284,0.392,0.108,0.054,0.64,3.52,-0.18,2.34,98.8,87.3,94.0,83.0,0.25,0.375,0.337,0.088,0.118,0.548,0.23,0.351,0.242,0.184,0.234,0.293,,,,,,,,,,131.0,101.0,113.0,0.162,0.8,85.4,0.286,0.571,0.328,,,,,,,,,,,,,,,,0.104,0.188,0.226,,,,,,,,,
2024-07-14,1:40 PM.,TB,CLE,away,Dome.,72,686752,RF,2,0,0,0,0,0,0,0,0,0,2,0.279,0.388,0.466,0.854,686752,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.6,3.64,130.0,99.0,116.0,106.0,0.73,9.83,3.32,7.06,1.18,0.77,0.276,0.405,0.17,0.308,0.422,118.0,105.0,117.0,140.0,75.0,84.0,115.0,98.0,102.0,,,,,0.506,0.027,0.235,1.07,,-1.47,-0.47,94.9,85.8,,80.6,0.167,0.167,0.5,0.216,0.353,0.286,0.181,0.33,0.316,,,,100.0,103.0,100.0,0.06,-0.88,91.6,0.276,0.586,0.141,119.0,95.0,106.0,0.173,0.51,89.0,0.267,0.407,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-13,4:10 PM.,TB,CLE,away,Dome.,72,641793,DH,3,0,0,0,0,0,0,0,0,1,4,0.282,0.391,0.47,0.861,641793,zacklittell,Littell,Right,Zack Littell,TBR,3.63,4.34,156.1,104.0,81.0,99.0,0.785,8.12,1.78,9.44,1.27,0.8,0.218,0.414,0.14,0.293,0.453,,,,,,,54.0,110.0,91.0,67.0,103.0,91.0,0.148,0.221,,,0.58,-0.6,,,92.4,,91.6,,,,,,,,0.245,0.358,0.191,0.265,0.439,0.141,,,,,,,,,,102.0,99.0,98.0,0.399,0.45,85.7,0.257,0.427,0.227,,,,,,,104.0,106.0,112.0,0.232,-0.84,83.0,0.258,0.423,0.344,0.406,0.594,0.115,,,,,,,,,
2024-07-12,6:50 PM.,TB,CLE,away,Dome.,72,671737,PH,1,0,0,0,0,0,0,0,0,1,1,0.286,0.393,0.477,0.87,671737,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.11,4.17,138.0,98.0,116.0,103.0,0.748,10.04,3.07,7.96,1.43,1.06,0.247,0.394,0.102,0.394,0.426,,,,100.0,91.0,93.0,129.0,97.0,102.0,,,,,0.417,0.089,,-0.04,,-1.5,,96.4,,,79.1,0.241,0.483,0.346,,,,0.269,0.5,0.21,,,,91.0,100.0,98.0,0.225,1.02,90.9,0.205,0.357,0.324,,,,,,,,,,,,,,,,123.0,102.0,114.0,0.269,0.47,90.9,0.213,0.32,0.33,,,,,,,,,,,,
2024-07-11,1:09 PM.,DET,CLE,away,Sunny.,83,656427,1B,4,0,0,0,0,0,0,0,0,1,1,0.288,0.395,0.48,0.875,656427,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.54,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.157,0.3,0.38,87.0,83.0,81.0,,,,92.0,104.0,101.0,75.0,85.0,72.0,0.023,0.441,,0.027,0.5,-5.05,,-0.55,93.3,85.7,90.6,,0.164,0.219,0.436,0.111,0.333,0.111,0.245,0.401,0.238,0.6,1.2,0.4,,,,,,,,,,95.0,102.0,102.0,0.29,0.02,84.7,0.222,0.455,0.363,101.0,103.0,107.0,0.218,2.19,77.4,,,,,,,,,,,,,,,,,,,,,
2024-07-10,6:40 PM.,DET,CLE,away,Overcast.,67,681857,1B,3,0,0,0,0,0,0,0,1,0,1,0.294,0.402,0.49,0.892,681857,reeseolson,Olson,Right,Reese Olson,DET,3.53,3.64,112.1,97.0,91.0,97.0,0.729,8.09,2.64,8.01,0.56,1.62,0.214,0.462,0.128,0.306,0.365,102.0,97.0,105.0,92.0,91.0,90.0,70.0,94.0,86.0,75.0,103.0,95.0,0.205,0.234,0.06,0.223,-0.39,1.85,-3.32,-0.05,94.2,86.5,94.2,79.0,0.304,0.652,0.295,0.222,0.344,0.429,0.277,0.386,0.101,0.284,0.385,0.076,,,,,,,,,,111.0,97.0,103.0,0.278,2.08,84.8,0.143,0.194,0.455,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-09,6:40 PM.,DET,CLE,away,Cloudy.,83,628317,PH,1,0,0,0,0,0,0,0,0,0,3,0.298,0.404,0.497,0.901,628317,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.09,4.43,112.1,101.0,93.0,100.0,0.776,7.69,2.48,9.93,1.76,0.83,0.19,0.466,0.185,0.27,0.388,,,,80.0,75.0,78.0,67.0,99.0,91.0,59.0,104.0,93.0,0.072,0.225,0.016,,-2.6,-0.02,-4.36,,90.8,,90.4,76.4,0.5,0.75,0.0,,,,0.359,0.667,0.13,0.294,0.324,0.133,65.0,94.0,79.0,0.016,1.08,84.8,0.333,0.333,0.391,101.0,95.0,98.0,0.359,-0.34,81.4,0.31,0.569,0.268,,,,,,,110.0,105.0,110.0,0.312,-0.22,83.9,0.217,0.42,0.303,0.241,0.379,0.207,,,,,,,,,
2024-07-08,6:40 PM.,DET,CLE,away,Partly Cloudy.,88,672456,DH,3,0,0,0,0,0,0,0,0,1,1,0.3,0.406,0.5,0.906,672456,keidermontero,Montero,Right,Keider Montero,DET,4.76,5.24,98.1,100.0,96.0,100.0,0.805,7.05,2.84,9.15,1.74,1.07,0.236,0.442,0.133,0.346,0.467,83.0,95.0,94.0,,,,92.0,100.0,96.0,90.0,101.0,97.0,0.078,0.421,,0.109,-0.19,1.09,,-2.78,94.8,86.0,94.1,,0.269,0.615,0.224,0.289,0.474,0.329,0.27,0.486,0.18,0.32,0.32,0.038,,,,,,,,,,110.0,99.0,104.0,0.28,0.02,83.5,0.235,0.391,0.259,95.0,102.0,111.0,0.112,-3.94,78.8,,,,,,,,,,,,,,,,,,,,,
2024-07-06,4:11 PM.,SF,CLE,home,Partly Cloudy.,79,690986,DH,3,0,1,0,0,0,0,0,1,2,0,0.305,0.412,0.508,0.92,690986,kyleharrison,Harrison,Left,Kyle Harrison,SFG,4.56,4.87,124.1,98.0,89.0,92.0,0.793,8.54,3.04,9.05,1.3,1.01,0.282,0.329,0.142,0.345,0.431,70.0,96.0,88.0,84.0,95.0,95.0,98.0,100.0,92.0,,,,,0.577,0.223,0.197,0.2,,-0.22,-1.64,92.5,84.8,,80.6,,,,0.287,0.435,0.215,0.249,0.425,0.23,,,,,,,,,,,,,93.0,107.0,97.0,0.003,-11.71,88.2,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,,,,0.274,0.452,0.277,,,
2024-07-05,7:36 PM.,SF,CLE,home,Partly Cloudy.,74,669062,1B,4,0,2,1,0,0,0,0,0,0,0,0.304,0.41,0.511,0.921,669062,erikmiller,"Miller, E",Left,Erik Miller,SFG,3.88,3.14,67.1,96.0,110.0,99.0,0.712,11.63,5.08,6.68,0.94,1.46,0.165,0.475,0.177,0.348,0.386,118.0,97.0,105.0,,,,95.0,94.0,91.0,,,,,0.497,0.001,0.338,0.99,,3.94,0.1,96.9,85.5,,81.1,,,,0.21,0.35,0.302,0.184,0.311,0.291,,,,,,,,,,,,,137.0,101.0,110.0,0.164,-1.06,83.3,0.244,0.415,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-03,6:40 PM.,CWS,CLE,home,Partly Cloudy.,85,607200,DH,2,0,0,0,0,0,1,0,0,1,2,0.3,0.408,0.506,0.914,607200,erickfedde,Fedde,Right,Erick Fedde,- - -,3.3,3.91,177.1,104.0,90.0,99.0,0.807,7.82,2.64,7.82,1.02,1.07,0.264,0.367,0.181,0.309,0.399,86.0,108.0,106.0,,,,17.0,112.0,76.0,76.0,105.0,93.0,0.308,0.003,,0.164,-6.18,0.59,,-0.54,92.9,87.7,93.0,,,,,0.228,0.351,0.165,0.5,0.5,0.0,0.25,0.358,0.202,78.0,104.0,97.0,0.323,0.43,89.9,0.262,0.47,0.232,126.0,101.0,106.0,0.202,1.28,83.5,,,,,,,,,,,,,,,,,,,0.165,0.309,0.251,,,,,,,,,
2024-07-02,6:40 PM.,CWS,CLE,home,Partly Cloudy.,83,623167,DH,4,1,0,0,0,0,0,0,0,1,0,0.303,0.414,0.511,0.925,623167,chrisflexen,Flexen,Right,Chris Flexen,CHW,4.95,4.71,160.0,97.0,56.0,92.0,0.789,6.92,3.54,10.13,1.35,0.79,0.249,0.41,0.154,0.308,0.373,126.0,99.0,104.0,83.0,98.0,101.0,2.0,93.0,82.0,74.0,108.0,87.0,0.002,0.37,0.122,0.157,-0.64,2.01,0.43,-1.32,91.3,81.3,91.4,72.0,0.246,0.393,0.308,0.257,0.436,0.379,0.261,0.473,0.132,,,,47.0,101.0,90.0,0.261,-0.75,87.4,0.319,0.536,0.218,148.0,102.0,103.0,0.087,-2.65,80.0,0.361,0.475,0.271,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-30,1:11 PM.,KC,CLE,away,Sunny.,78,607625,PH,1,0,0,0,0,0,0,0,0,0,0,0.31,0.422,0.523,0.945,607625,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.0,3.75,206.2,101.0,97.0,100.0,0.795,7.88,2.09,7.71,0.7,1.2,0.212,0.386,0.156,0.303,0.43,93.0,100.0,98.0,126.0,100.0,110.0,75.0,103.0,95.0,68.0,101.0,92.0,0.185,0.24,0.262,0.069,0.7,0.65,1.44,0.08,92.2,87.4,92.1,79.4,0.178,0.271,0.339,0.208,0.333,0.291,0.234,0.392,0.176,0.274,0.381,0.129,97.0,103.0,103.0,0.082,2.86,90.1,0.228,0.228,0.23,125.0,97.0,105.0,0.135,-0.67,85.2,0.213,0.387,0.2,,,,,,,93.0,107.0,106.0,0.026,0.07,85.7,0.105,0.421,0.351,0.375,0.75,0.109,,,,0.215,0.28,0.285,,,
2024-06-29,3:14 PM.,KC,CLE,away,Cloudy.,89,666142,DH,2,0,0,0,0,0,0,0,2,2,2,0.312,0.424,0.526,0.95,666142,coleragans,Ragans,Left,Cole Ragans,KCR,3.14,3.31,186.1,100.0,108.0,104.0,0.705,10.77,3.24,7.05,0.72,1.01,0.281,0.395,0.176,0.3,0.409,114.0,98.0,103.0,,,,105.0,101.0,106.0,,,,,0.418,,0.237,0.85,,,1.43,95.4,84.8,,,0.14,0.256,0.352,0.183,0.28,0.478,0.213,0.361,0.231,,,,88.0,94.0,91.0,0.113,0.26,90.7,0.348,0.455,0.228,132.0,106.0,114.0,0.128,-0.34,86.0,0.21,0.305,0.337,101.0,97.0,101.0,0.104,0.9,80.8,,,,,,,,,,,,,,,,,,,,,
2024-06-28,7:11 PM.,KC,CLE,away,Partly Cloudy.,87,679525,DH,4,0,3,2,0,0,0,0,0,0,1,0.316,0.422,0.532,0.954,679525,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.53,4.97,129.0,99.0,100.0,99.0,0.789,8.58,2.72,8.58,1.33,0.92,0.249,0.42,0.182,0.329,0.429,88.0,95.0,94.0,103.0,105.0,103.0,93.0,98.0,95.0,98.0,99.0,97.0,0.138,0.37,0.164,0.1,0.34,-1.16,-1.2,0.84,94.2,86.3,93.6,82.8,0.263,0.5,0.274,0.204,0.296,0.177,0.208,0.383,0.223,0.317,0.524,0.099,,,,,,,,,,117.0,99.0,107.0,0.228,-0.57,86.5,0.29,0.462,0.294,,,,,,,,,,,,,,,,0.2,0.433,0.464,,,,,,,,,
2024-06-27,7:11 PM.,KC,CLE,away,Cloudy.,84,608379,DH,4,0,1,0,0,0,0,0,0,2,0,0.305,0.416,0.515,0.931,608379,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.35,4.05,166.2,102.0,91.0,99.0,0.784,7.83,2.43,8.32,0.92,0.93,0.258,0.429,0.213,0.282,0.436,111.0,109.0,112.0,72.0,89.0,92.0,83.0,103.0,99.0,78.0,103.0,89.0,0.153,0.238,0.081,0.322,0.39,0.29,-1.64,2.26,93.6,81.2,93.6,75.2,0.357,0.643,0.174,0.169,0.312,0.341,0.279,0.449,0.169,0.252,0.301,0.099,78.0,100.0,92.0,0.114,-0.94,88.8,0.319,0.458,0.148,97.0,89.0,90.0,0.092,-2.39,84.1,0.371,0.6,0.373,,,,,,,,,,,,,,,,,,,,,,,,,,,
