date,time,opponent,team,location,weather,temp,opposingPitcherId,position,ab,r,h,doubles,triples,hr,rbi,sb,bb,k,lob,avg,obp,slg,ops,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,CH%,wFA/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSL,vKC,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CU%,wFC/C,wSI/C,wCU/C,vFC,vSI,vCU,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff
2023/04/15,6:09 PM.,TEX,HOU,home,Roof Closed.,73,592351,DH,4,1,1,1,0,0,3,0,1,0,1,.292,.407,.604,1.011,592351,jongray,"Gray, Jn",Right,Jon Gray,TEX,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.288,0.348,0.157,0.324,0.437,77.0,96.0,97.0,82.0,100.0,92.0,116.0,103.0,109.0,,,,0.424,0.398,,0.116,-1.83,2.33,,1.71,95.7,88.8,87.2,,0.105,0.211,0.324,0.346,0.551,0.179,0.263,0.737,0.27,0.211,0.268,0.213,99.0,90.0,98.0,,,,,,,,,0.062,,,-1.69,,,78.2,,,,,,,,,,,,,,,,,,,,,,,,
2023/04/14,7:10 PM.,TEX,HOU,home,Roof Closed.,73,527048,LF,4,1,1,0,0,1,1,0,0,3,4,.295,.407,.614,1.021,527048,martinperez,"Pérez, M",Left,Martín Pérez,TEX,4.45,4.9,141.2,104.0,74.0,95.0,0.837,5.91,3.11,9.53,1.33,1.28,0.223,0.431,0.139,0.294,0.399,71.0,110.0,99.0,75.0,102.0,99.0,88.0,94.0,96.0,,,,0.04,0.01,,0.265,3.25,2.0,,-0.75,91.8,84.1,83.4,,0.0,0.0,0.2,0.167,0.222,0.146,0.063,0.063,0.353,0.316,0.447,0.278,78.0,101.0,100.0,73.0,102.0,95.0,79.0,99.0,88.0,0.428,0.221,0.037,-2.02,0.44,3.35,89.2,91.6,79.1,0.342,0.64,0.11699999999999999,0.244,0.394,0.09699999999999999,,,,,,,,,,,,,,,,,,
2023/04/11,6:36 PM.,PIT,HOU,away,Clear.,72,656605,DH,4,0,0,0,0,0,0,0,1,3,1,.300,.420,.575,.995,656605,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.277,0.358,0.172,0.31,0.456,83.0,104.0,97.0,100.0,106.0,100.0,142.0,104.0,123.0,,,,0.261,0.161,,0.028,0.66,-0.5,,-2.63,95.2,90.7,82.8,,0.221,0.324,0.272,0.176,0.351,0.302,0.273,0.614,0.235,0.36,0.6,0.21100000000000002,91.0,94.0,98.0,93.0,106.0,100.0,99.0,98.0,99.0,0.228,0.242,0.08,-0.07,1.66,-1.97,89.7,93.9,78.0,0.316,0.503,0.23600000000000002,0.258,0.346,0.105,,,,,,,,,,,,,,,,,,
2023/04/10,6:40 PM.,PIT,HOU,away,Clear.,69,672710,LF,4,1,3,1,0,0,2,0,1,0,0,.333,.444,.639,1.083,672710,roansycontreras,Contreras,Right,Roansy Contreras,PIT,6.59,5.48,68.1,100.0,98.0,102.0,0.755,7.24,4.21,9.88,1.45,0.92,0.22,0.463,0.117,0.341,0.394,69.0,91.0,89.0,90.0,96.0,93.0,108.0,105.0,111.0,,,,0.402,0.443,,0.039,-2.43,0.86,,2.33,94.3,89.4,83.6,,0.0,0.0,0.28600000000000003,0.381,0.598,0.09699999999999999,0.222,0.593,0.447,0.273,0.273,0.059000000000000004,99.0,98.0,103.0,,,,,,,,,0.117,,,-1.73,,,76.8,,,,,,,,,,,,,,,,,,,,,,,,
2023/04/09,1:13 PM.,MIN,HOU,away,Partly Cloudy.,62,641816,DH,3,1,0,0,0,0,0,0,1,1,1,.281,.385,.594,.979,641816,tylermahle,Mahle,Right,Tyler Mahle,MIN,3.16,3.23,25.2,106.0,111.0,105.0,0.774,9.82,1.75,7.71,1.75,0.84,0.232,0.348,0.203,0.246,0.359,,,,122.0,104.0,105.0,104.0,101.0,102.0,,,,0.518,0.264,,,1.08,-0.02,,,92.6,,83.8,,0.219,0.313,0.255,0.25,0.455,0.179,,,,,,,,,,,,,44.0,122.0,104.0,,0.021,,12.66,,,84.7,,,,,,,,,100.0,116.0,112.0,0.197,-1.89,84.9,0.211,0.579,0.37200000000000005,,,,,,,,,
2023/04/08,1:12 PM.,MIN,HOU,away,Sunny.,56,657746,DH,4,1,1,0,0,1,4,0,0,0,0,.310,.400,.655,1.055,657746,joeryan,Ryan,Right,Joe Ryan,MIN,4.51,3.53,161.2,107.0,99.0,105.0,0.749,10.97,1.89,8.63,1.78,0.63,0.232,0.423,0.147,0.326,0.455,,,,102.0,112.0,108.0,102.0,88.0,94.0,,,,0.569,0.159,,,0.89,-2.12,,,92.3,,80.3,,0.32,0.56,0.24100000000000002,0.24,0.457,0.287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,0.415,0.213,,,,,,,,,
2023/04/07,3:17 PM.,MIN,HOU,away,Sunny.,47,543243,LF,2,0,0,0,0,0,0,0,2,1,1,.320,.419,.600,1.019,543243,sonnygray,"Gray, So",Right,Sonny Gray,MIN,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.143,0.3,0.422,84.0,95.0,89.0,105.0,99.0,100.0,122.0,108.0,121.0,,,,0.271,0.205,0.001,0.067,0.61,3.25,-0.41,-0.63,92.9,87.9,84.3,72.9,0.096,0.117,0.413,0.301,0.422,0.16399999999999998,0.257,0.371,0.282,0.27,0.405,0.174,91.0,98.0,101.0,82.0,99.0,94.0,118.0,102.0,102.0,0.157,0.131,0.168,1.3,-0.46,0.87,87.6,92.8,79.6,0.265,0.368,0.278,0.275,0.413,0.177,,,,,,,,,,,,,,,,,,
2023/04/05,1:10 PM.,DET,HOU,home,Roof Closed.,73,593958,DH,2,0,1,0,0,0,1,0,1,0,0,.348,.407,.652,1.059,593958,eduardorodriguez,"Rodriguez, Ed",Left,Eduardo Rodriguez,DET,3.3,4.04,152.2,103.0,83.0,97.0,0.781,8.43,2.83,7.55,0.88,1.1,0.279,0.407,0.152,0.311,0.429,91.0,102.0,103.0,73.0,101.0,91.0,103.0,107.0,106.0,,,,0.454,0.072,,0.189,0.65,3.12,,0.71,92.2,85.9,84.5,,0.089,0.178,0.395,0.278,0.431,0.222,,,,0.233,0.292,0.317,,,,84.0,117.0,107.0,90.0,101.0,98.0,0.093,0.192,,0.51,1.11,,88.8,92.4,,0.2,0.471,0.19399999999999998,0.165,0.228,0.135,,,,,,,,,,,,,,,,,,
2023/04/04,7:11 PM.,DET,HOU,home,Roof Closed.,73,666159,LF,4,0,1,0,0,0,0,0,0,1,1,.333,.391,.667,1.058,666159,mattmanning,Manning,Right,Matt Manning,DET,3.58,5.48,78.0,102.0,104.0,102.0,0.831,5.77,2.42,6.92,1.27,0.83,0.272,0.423,0.142,0.389,0.492,62.0,96.0,84.0,103.0,104.0,100.0,112.0,102.0,107.0,,,,0.478,0.315,,0.036,0.58,1.21,,0.93,93.4,87.7,81.9,,0.185,0.383,0.261,0.214,0.366,0.182,0.258,0.419,0.094,0.111,0.111,0.063,102.0,99.0,101.0,,,,,,,,,0.172,,,-0.9,,,79.5,,,,,,,,,,,,,,,,,,,,,,,,
2023/04/03,7:11 PM.,DET,HOU,home,Clear.,73,571510,LF,6,1,1,0,0,1,4,0,0,1,4,.353,.421,.765,1.186,571510,matthewboyd,Boyd,Left,Matthew Boyd,DET,5.45,4.24,71.0,98.0,86.0,96.0,0.717,9.25,3.17,8.75,1.39,0.9,0.222,0.394,0.153,0.32,0.379,87.0,97.0,101.0,81.0,102.0,94.0,95.0,95.0,96.0,,,,0.386,0.284,,0.186,-0.64,0.57,,0.56,91.4,80.2,79.6,,0.203,0.338,0.305,0.281,0.509,0.295,0.4,1.0,0.182,0.245,0.367,0.389,90.0,87.0,92.0,76.0,100.0,90.0,,,,0.07,,0.074,,2.52,-2.52,,90.8,73.8,,,,0.207,0.207,0.244,,,,,,,,,,,,,,,,,,
2023/04/01,1:10 PM.,CWS,HOU,home,Roof Closed.,73,608337,DH,5,2,3,0,0,0,1,0,0,1,2,.455,.538,.818,1.356,608337,lucasgiolito,Giolito,Right,Lucas Giolito,- - -,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.343,0.413,99.0,100.0,107.0,84.0,100.0,95.0,107.0,105.0,104.0,,,,0.419,0.282,,0.283,-0.85,-0.25,,-0.2,93.1,80.9,84.0,,0.236,0.438,0.345,0.262,0.546,0.2,0.5,0.5,0.2,0.209,0.442,0.35200000000000004,81.0,76.0,78.0,,,,,,,,,0.015,,,-3.72,,,77.9,,,,,,,,,,,,,,,,,,,,,,,,
2023/03/31,7:11 PM.,CWS,HOU,home,Roof Closed.,73,458681,LF,3,0,1,1,0,0,3,0,1,1,0,.333,.500,1.000,1.500,458681,lancelynn,Lynn,Right,Lance Lynn,- - -,5.73,4.86,183.2,102.0,94.0,100.0,0.74,9.36,3.28,9.26,2.16,0.82,0.241,0.419,0.17,0.32,0.403,56.0,95.0,90.0,92.0,105.0,104.0,97.0,98.0,106.0,,,,0.437,0.063,,0.07,-0.4,-3.65,,-1.23,92.4,84.9,83.0,,0.286,0.446,0.308,0.255,0.52,0.316,0.208,0.453,0.354,0.302,0.372,0.29600000000000004,109.0,97.0,106.0,93.0,95.0,87.0,104.0,105.0,99.0,0.126,0.23,0.074,-0.35,1.21,-2.24,88.7,91.4,80.8,0.273,0.512,0.267,0.239,0.394,0.177,,,,,,,,,,,,,,,,,,
2023/03/30,6:14 PM.,CWS,HOU,home,Roof Closed.,73,656302,LF,3,2,1,0,0,1,1,0,0,2,1,.333,.500,1.333,1.833,656302,dylancease,Cease,Right,Dylan Cease,CHW,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.432,0.173,0.341,0.376,60.0,90.0,78.0,125.0,95.0,103.0,120.0,101.0,108.0,83.0,94.0,99.0,0.432,0.386,0.152,0.03,-0.15,0.4,-1.83,1.0,95.6,74.6,86.3,80.2,0.216,0.339,0.433,0.273,0.436,0.205,0.298,0.538,0.249,0.111,0.111,0.5379999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/03/28,7:10 PM.,SUG,HOU,home,Partly Cloudy.,73,666215,DH,4,0,1,1,0,0,0,0,0,2,1,.286,.286,.571,.857,666215,forrestwhitley,Whitley,Right,Forrest Whitley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
